이름,연도,포지션,WAAwithPOS,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,Total RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS
이원석,19, 3B,-0.593,88,87,722.0,184,45,126,13,92.9,2.13,-6.42,,-0.35,0.67,0.04,,,,-6.06,-7.86,0.00,-6.06,-0.593
김헌곤,22, CF,-0.599,35,28,232.1,64,64,0,0,100.0,2.48,-6.52,0.07,0.32,,,,,,-6.13,-11.04,0.00,-6.13,-0.599
이원석,22, 1B,-0.640,22,18,170.0,170,154,13,3,98.2,8.84,-4.91,,-0.36,,0.41,,,,-4.85,-7.94,-1.70,-6.55,-0.474
이원석,20, 1B,-0.778,53,51,387.1,353,322,29,2,99.4,8.16,-5.49,,0.34,,0.19,,,,-4.96,-5.90,-3.86,-8.82,-0.437
이원석,20, 3B,-0.871,59,57,435.2,88,28,52,8,90.9,1.65,-9.76,,0.26,0.28,-0.66,,,,-9.88,-11.75,0.00,-9.88,-0.871
오재일,22, 1B,-0.962,119,112,949.0,963,881,77,5,99.5,9.09,-1.08,,0.71,,-0.16,,,,-0.53,-0.56,-9.32,-9.85,-0.052
피렐라,22, LF,-1.153,121,121,1026.1,240,228,7,5,97.9,2.06,-5.22,-0.28,-0.87,,,,,,-6.38,-6.51,-5.43,-11.81,-0.622
구자욱,22, RF,-1.262,97,96,838.2,175,166,5,4,97.7,1.84,-8.26,0.10,-0.45,,,,,,-8.61,-12.52,-4.32,-12.93,-0.841
피렐라,23, LF,-1.984,99,95,809.0,178,171,6,1,99.4,1.97,-16.02,-1.28,1.00,,,,,,-16.29,-16.88,-4.20,-20.49,-1.577
김대우,23, P,,44,5,64.0,13,3,8,2,84.6,1.55,,,,,,,,,0.00,0.00,,,0.000
김성표,21, RF,,3,0,4.0,0,0,0,0,,0.00,-0.70,0.13,0.01,,,,,,-0.57,-2.10,,,-0.054
송준석,21, RF,,1,0,2.0,0,0,0,0,,0.00,0.00,,0.00,,,,,,0.00,0.02,,,0.000
김현준,21, CF,,1,0,2.0,1,1,0,0,100.0,4.50,-0.92,,0.00,,,,,,-0.92,-10.17,,,-0.088
권오준,19, P,,43,0,43.0,7,2,5,0,100.0,1.47,,,,,,,,,0.00,0.00,,,0.000
김대우,20, P,,28,9,77.2,13,2,9,2,84.6,1.27,,,,,,,,,0.00,,,,0.000
이성규,20, CF,,1,0,1.0,1,1,0,0,100.0,9.00,0.07,,0.00,,,,,,0.07,0.10,,,0.006
김대우,24, P,,16,1,23.1,4,0,3,1,75.0,1.16,,,,,,,,,0.00,0.00,,,0.000
김성훈,19, CF,,2,0,2.0,0,0,0,0,,0.00,-0.49,0.16,0.00,,,,,,-0.33,-0.72,,,-0.032
양창섭,20, P,,7,0,6.2,2,0,2,0,100.0,2.70,,,,,,,,,0.00,0.00,,,0.000
김윤수,21, P,,20,1,19.0,3,1,2,0,100.0,1.42,,,,,,,,,0.00,0.00,,,0.000
김서준,22, P,,3,0,2.2,0,0,0,0,,0.00,,,,,,,,,0.00,0.00,,,0.000
백승민,21, 1B,,3,0,5.0,3,3,0,0,100.0,5.40,-0.30,,0.00,,,,,,-0.29,-10.60,,,-0.028
최영진,22, 2B,,1,0,1.0,1,0,1,0,100.0,9.00,0.08,,0.00,,,,,,0.08,0.27,,,0.008
김헌곤,23, LF,,4,0,4.0,0,0,0,0,,0.00,-1.28,0.19,0.01,,,,,,-1.08,-25.89,,,-0.104
김성표,21, LF,,2,0,2.2,0,0,0,0,,0.00,-0.23,,0.00,,,,,,-0.23,-0.85,,,-0.022
김재윤,24, P,,29,0,33.0,6,0,6,0,100.0,1.64,,,,,,,,,0.00,0.00,,,0.000
김재상,24, SS,,1,0,1.0,2,0,2,0,100.0,18.00,-0.13,,0.00,-0.19,,,,,-0.32,-1.31,,,-0.030
김재현,19, SS,,2,0,3.0,3,2,1,0,100.0,9.00,0.22,,0.00,,,,,,0.23,5.47,,,0.022
김호진,24, 1B,,1,0,1.0,0,0,0,0,,0.00,0.00,,0.00,,,,,,0.00,0.02,,,0.000
장필준,20, P,,31,2,36.0,3,1,2,0,100.0,0.75,,,,,,,,,0.00,,,,0.000
문용익,21, P,,22,0,22.0,4,2,2,0,100.0,1.64,,,,,,,,,0.00,0.00,,,0.000
오승환,22, P,,56,0,57.0,5,3,1,1,80.0,0.63,,,,,,,,,0.00,0.00,,,0.000
김영웅,22, 2B,,1,0,2.0,0,0,0,0,,0.00,0.00,,0.00,,,,,,0.00,0.03,,,0.000
이승현,23, P,,45,0,43.1,7,2,5,0,100.0,1.45,,,,,,,,,0.00,0.00,,,0.000
최채흥,21, P,,26,20,122.1,32,9,23,0,100.0,2.35,,,,,,,,,0.00,,,,0.000
최채흥,19, P,,28,15,106.2,20,5,15,0,100.0,1.69,,,,,,,,,0.00,,,,0.000
김서준,23, P,,8,1,7.2,0,0,0,0,,0.00,,,,,,,,,0.00,0.00,,,0.000
김태훈,23, P,,63,0,55.2,17,4,13,0,100.0,2.75,,,,,,,,,0.00,0.00,,,0.000
노성호,21, P,,16,0,19.0,2,1,1,0,100.0,0.95,,,,,,,,,0.00,0.00,,,0.000
이원석,19, 1B,,1,0,0.0,0,0,0,0,,,,,0.00,,,,,,0.00,0.00,,,0.000
최선호,19, CF,,1,0,1.0,1,1,0,0,100.0,9.00,0.08,,0.00,,,,,,0.08,0.65,,,0.008
임현준,20, P,,49,0,25.1,9,6,2,1,88.9,2.84,,,,,,,,,0.00,0.00,,,0.000
김동진,22, 3B,,1,0,1.0,0,0,0,0,,0.00,0.00,,0.00,,,,,,0.00,-0.07,,,0.000
안주형,22, 3B,,1,0,1.0,0,0,0,0,,0.00,-0.01,,0.00,,,,,,-0.01,-0.10,,,-0.001
장지훈,20, P,,28,0,27.2,4,1,1,2,50.0,0.65,,,,,,,,,0.00,0.00,,,0.000
김태훈,24, P,,26,0,27.2,7,4,3,0,100.0,2.28,,,,,,,,,0.00,0.00,,,0.000
우규민,22, P,,60,0,47.0,10,1,9,0,100.0,1.91,,,,,,,,,0.00,0.00,,,0.000
최지광,19, P,,63,0,68.0,14,3,11,0,100.0,1.85,,,,,,,,,0.00,0.00,,,0.000
윤정빈,22, CF,,1,0,1.0,0,0,0,0,,0.00,,,0.00,,,,,,0.00,0.02,,,0.000
김재혁,22, 1B,,1,0,1.0,1,0,1,0,100.0,9.00,0.09,,0.00,,,,,,0.09,0.87,,,0.009
강한울,24, 1B,,1,0,1.0,1,1,0,0,100.0,9.00,,,0.00,,,,,,0.00,0.02,,,0.000
김영웅,24, 2B,,1,0,1.0,0,0,0,0,,0.00,0.00,,0.00,,,,,,0.00,0.01,,,0.000
오승환,23, P,,58,1,62.2,16,4,12,0,100.0,2.30,,,,,,,,,0.00,0.00,,,0.000
홍정우,20, P,,30,0,30.0,3,1,2,0,100.0,0.90,,,,,,,,,0.00,,,,0.000
이재익,21, P,,11,0,10.0,1,0,1,0,100.0,0.90,,,,,,,,,0.00,0.00,,,0.000
장필준,19, P,,60,0,69.2,19,6,13,0,100.0,2.45,,,,,,,,,0.00,,,,0.000
이재익,23, P,,50,0,41.0,9,3,5,1,88.9,1.76,,,,,,,,,0.00,0.00,,,0.000
오승환,24, P,,27,0,29.0,3,0,3,0,100.0,0.93,,,,,,,,,0.00,0.00,,,0.000
오승환,21, P,,64,0,62.0,7,1,5,1,85.7,0.87,,,,,,,,,0.00,0.00,,,0.000
이태훈,21, 1B,,1,0,1.0,0,0,0,0,,0.00,,,0.00,,,,,,0.00,0.04,,,0.000
강한울,24, SS,,3,0,3.0,1,1,0,0,100.0,3.00,-0.01,,0.01,-0.34,,,,,-0.34,-2.70,,,-0.032
원태인,19, P,,26,20,112.0,21,7,14,0,100.0,1.69,,,,,,,,,0.00,,,,0.000
홍정우,22, P,,25,0,26.2,8,2,6,0,100.0,2.70,,,,,,,,,0.00,0.00,,,0.000
이승현,23, P,,60,0,60.0,8,4,4,0,100.0,1.20,,,,,,,,,0.00,0.00,,,0.000
이상민,22, P,,45,0,29.1,6,2,3,1,83.3,1.53,,,,,,,,,0.00,0.00,,,0.000
송준석,20, LF,,2,0,3.0,1,1,0,0,100.0,3.00,0.16,,0.00,,,,,,0.17,0.76,,,0.015
라이블리,20, P,,21,21,112.0,25,9,14,2,92.0,1.85,,,,,,,,,0.00,0.00,,,0.000
김재현,19, 3B,,2,0,2.0,0,0,0,0,,0.00,0.00,,0.00,,,,,,0.00,0.02,,,0.000
육선엽,24, P,,3,0,4.2,2,2,0,0,100.0,3.86,,,,,,,,,0.00,0.00,,,0.000
박주혁,22, P,,8,0,6.2,1,0,1,0,100.0,1.35,,,,,,,,,0.00,0.00,,,0.000
김현준,22, LF,,1,0,1.0,0,0,0,0,,0.00,,,0.00,,,,,,0.00,0.00,,,0.000
이해승,23, 2B,,1,0,1.0,2,1,1,0,100.0,18.00,,,0.00,,,,,,0.00,0.06,,,0.000
안주형,21, 2B,,1,0,1.0,1,0,1,0,100.0,9.00,0.08,,0.00,,,,,,0.08,11.08,,,0.007
김성표,20, RF,,2,0,3.0,1,1,0,0,100.0,3.00,0.04,,0.00,,,,,,0.04,0.41,,,0.004
